year,week,Ontario_demand,northwest,northeast,ottawa,east,toronto,essa,bruce,southwest,niagara,west
2006,43,16583.071429,635.57738095,1365.2797619,1290.9761905,991.85714286,5659.0535714,890.66666667,54.130952381,3288.0178571,562.14285714,1752.9583333
2006,44,16829.035714,692.54166667,1402.0952381,1292.0833333,993.82142857,5730.625,916.25,53.529761905,3249.1011905,603.47619048,1797.1666667
2006,45,16566.059524,683.5297619,1382.3690476,1241.5,989.86309524,5639.8333333,879.98809524,52.25,3219.0059524,614.32142857,1775.9583333
2006,46,16885.672619,689.30952381,1410.5,1280.9761905,977,5712.952381,922.75595238,64.958333333,3306.0714286,613.44642857,1847.3095238
2006,47,17127.27381,648.60714286,1413.3988095,1361.3511905,995.13690476,5795.3214286,960.42261905,47.875,3363.0535714,616.69047619,1854.9464286
2006,48,17164.559524,701.45238095,1445.6904762,1307.422619,1040.422619,5789.3571429,925.24404762,39.208333333,3360.0297619,591.55357143,1865.422619
2006,49,18627.708333,761.30357143,1489.6845238,1517.7559524,1123.2440476,6203.4404762,1102.8333333,54.303571429,3557.6190476,686.05357143,2009.8571429
2006,50,17635.690476,714.26785714,1443.5357143,1393.9940476,1059.8690476,5906.8928571,978.23214286,46.726190476,3403.1488095,651.33928571,1915.9285714
2006,51,17388.303571,678.9702381,1468.0892857,1383.922619,1015.8392857,5798.4047619,987.07142857,44.511904762,3386.125,622.41071429,1870.8452381
2006,52,15790.178571,612.57142857,1386.8571429,1325.4107143,1000.0952381,5158.6845238,953.23214286,55.791666667,3022.8988095,540.55952381,1675.0357143
2006,53,15711.291667,656.125,1448.2083333,1357.0833333,1010.875,5052.125,975.16666667,54.416666667,2936.9166667,540.08333333,1615.9166667
2007,0,16683.298611,649.40972222,1412.9583333,1333.2083333,968.34027778,5567.5625,947.50694444,47.770833333,3232.6597222,592.39583333,1789.7847222
2007,1,17973.904762,748.98809524,1502.3690476,1442.5654762,1083.4642857,5896.577381,1039.6369048,61.089285714,3467.9702381,629,1902.8928571
2007,2,18941.255952,771.76785714,1579.4642857,1568.0952381,1181.5952381,6156.047619,1152.5416667,70.285714286,3609.2857143,680.28571429,1999.0178571
2007,3,19430.714286,714.38690476,1600.1369048,1648.625,1241.1547619,6361.3154762,1229.0238095,65.208333333,3669.4642857,697.01190476,2036.375
2007,4,19443.130952,743.23809524,1610.4047619,1610.8928571,1247.2261905,6330.6011905,1210.0654762,64.023809524,3704.4404762,690.69642857,2038.6666667
2007,5,20044.345238,736.78571429,1685.3869048,1608.3928571,1295.9880952,6606.4761905,1275.7678571,69.005952381,3780.625,705.4702381,2073.5119048
2007,6,19903.357143,780.43452381,1666.7440476,1623.0714286,1279.9285714,6559.4761905,1259.7321429,74.464285714,3746.9642857,688.55952381,2012.7797619
2007,7,18890.839286,735.4047619,1604.077381,1502.7857143,1232.9702381,6248.0119048,1198.952381,68.529761905,3512.5357143,672.00595238,1963.6547619
2007,8,18397.547619,688.44642857,1561.9583333,1440.7619048,1179.0535714,6126.797619,1110.2738095,55.30952381,3479.5178571,673.17261905,1907.9464286
2007,9,19010.541667,686.66666667,1621.1607143,1540.9464286,1273.8988095,6224.8511905,1188.1071429,79.422619048,3556.0714286,678.29166667,1958.2261905
2007,10,17492.392857,664.85119048,1490.2083333,1348.2678571,1100.1666667,5786.3095238,1026.047619,58.43452381,3390.5952381,618.81547619,1861.8809524
2007,11,17673.72619,652.7202381,1508.5119048,1356.7202381,1121.5833333,5873.797619,1058.5297619,56.613095238,3381.922619,660.31547619,1878.3392857
2007,12,16524.434524,631.6547619,1403.8035714,1261.3214286,1016.25,5580.7678571,914.4047619,49.333333333,3170.1488095,610.88690476,1789.8630952
2007,13,16831.821429,669.92261905,1462.2916667,1324.625,1008.1904762,5592.5178571,974.57738095,55.029761905,3189.077381,609.85119048,1791.4345238
2007,14,17226.386905,667.95833333,1471.6011905,1251.7559524,1027.5952381,5856.1369048,966.68452381,53.988095238,3367.1607143,610.64285714,1845.5952381
2007,15,16287.815476,606.5297619,1351.577381,1128.8095238,968.88095238,5701.2083333,849.52380952,68,3141.547619,585.08333333,1800.2261905
2007,16,15762.821429,599.6547619,1318.5178571,1042.7619048,920.06547619,5523.6607143,781.17261905,70.654761905,3093.7261905,557.71428571,1758.9583333
2007,17,15467.755952,594.14285714,1240.3214286,1029.7321429,895.33928571,5482.0357143,787.20833333,44.69047619,2996.4166667,549.36904762,1731.6666667
2007,18,15566.464286,544.875,1239.0952381,1082.3869048,911.45833333,5480.6904762,778.25595238,45.386904762,3041.1547619,590.58333333,1776.672619
2007,19,15595.547619,595.67857143,1313.4702381,1128.8095238,932.99404762,5314.8630952,809.60714286,94.928571429,3018.4583333,581.11904762,1723.9345238
2007,20,15915.732143,630.31547619,1297.2202381,1127.3035714,994.13690476,5392.5535714,820.79166667,110.24404762,3074.3095238,606.25,1787.9702381
2007,21,17229.994048,639.89285714,1292.9166667,1188.2857143,1033.3392857,5980.422619,884.18452381,99.976190476,3355.9345238,655.45238095,2004.25
2007,22,16547.434524,637.07142857,1204.7261905,1187.375,982.4702381,5776.297619,854.16071429,86.392857143,3198.702381,622.75,1917.7797619
2007,23,17931.702381,622.01785714,1187.6071429,1255.9940476,1137.2797619,6400.3690476,929.26190476,94.75,3488.4761905,676.83928571,2072.9107143
